latitude,longitude,moho
9.7128901734104,-66.30290807799443,39.67063409703468
9.7128901734104,-65.30187186629526,39.53361858303688
9.7128901734104,-64.3008356545961,39.32316432378572
9.7128901734104,-63.29979944289694,39.035974490893565
9.7128901734104,-62.29876323119777,38.682642274516795
9.7128901734104,-61.29772701949861,38.28294312235623
9.7128901734104,-60.29669080779945,37.85472354110094
9.7128901734104,-59.29565459610028,37.411133903751065
9.7128901734104,-58.29461838440112,36.96120583318984
9.7128901734104,-57.293582172701946,36.510718816370684
9.7128901734104,-56.29254596100279,36.063004435132896
9.7128901734104,-55.29150974930363,35.61955464517207
9.7128901734104,-54.290473537604456,35.18047482877583
9.7128901734104,-53.2894373259053,34.7448600844145
9.7128901734104,-52.288401114206124,34.31114031470794
9.7128901734104,-51.287364902506965,33.87738551934258
9.7128901734104,-50.28632869080781,33.44154174447212
9.7128901734104,-49.28529247910865,33.001602437324635
9.7128901734104,-48.28425626740946,32.55575575669595
9.7128901734104,-47.2832200557103,32.102536528342725
9.7128901734104,-46.28218384401114,31.64097951985199
9.7128901734104,-45.281147632311985,31.170755573784376
9.7128901734104,-44.280111420612826,30.692273629662793
9.7128901734104,-43.27907520891364,30.206738061497887
9.7128901734104,-42.27803899721448,29.716156767991343
9.7128901734104,-41.27700278551532,29.22330050179405
9.7128901734104,-40.27596657381616,28.731618385070597
9.7128901734104,-39.274930362117004,28.2451185721239
9.7128901734104,-38.27389415041782,27.76822624615999
9.7128901734104,-37.27285793871866,27.305633037396035
9.7128901734104,-36.2718217270195,26.86215211795477
9.7128901734104,-35.27078551532034,26.442591539256398
9.7128901734104,-34.26974930362118,26.05165510762675
9.7128901734104,-33.268713091921995,25.693875831284167
9.7128901734104,-32.26767688022284,25.37358236508969
9.7128901734104,-31.266640668523678,25.094894402061577
9.7128901734104,-30.26560445682452,24.86173885597774
9.7128901734104,-29.26456824512536,24.677874748424088
9.7128901734104,-28.263532033426202,24.54691068457658
9.7128901734104,-27.262495821727015,24.472294701858097
9.7128901734104,-26.261459610027856,24.457253462064628
9.7128901734104,-25.260423398328697,24.504660682718075
9.7128901734104,-24.25938718662954,24.61683344749281
9.7128901734104,-23.25835097493038,24.795301520543354
9.7128901734104,-22.257314763231193,25.040653190062777
9.7128901734104,-21.256278551532034,25.35255691322491
9.7128901734104,-20.255242339832876,25.729941094376656
9.7128901734104,-19.254206128133717,26.171183602025977
9.7128901734104,-18.253169916434558,26.67414397629677
9.7128901734104,-17.25213370473537,27.235957703959677
9.7128901734104,-16.251097493036212,27.85266787157807
9.7128901734104,-15.250061281337054,28.51894332244126
9.7128901734104,-14.249025069637895,29.22811512475824
9.7128901734104,-13.247988857938736,29.972483700690248
9.7128901734104,-12.24695264623955,30.74365707374344
9.7128901734104,-11.24591643454039,31.53276658294989
9.7128901734104,-10.244880222841232,32.33055107123079
9.7128901734104,-9.243844011142073,33.12735031352294
9.7128901734104,-8.242807799442915,33.91303726288555
9.7128901734104,-7.241771587743727,34.67690439318067
9.7128901734104,-6.240735376044569,35.40753180182587
9.7128901734104,-5.23969916434541,36.09272238181185
9.7128901734104,-4.238662952646251,36.719622721061214
9.7128901734104,-3.2376267409470927,37.27491304543239
9.7128901734104,-2.2365905292479056,37.74484445446528
9.7128901734104,-1.235554317548747,38.11585885860906
9.7128901734104,-0.2345181058495882,38.377018672397746
9.7128901734104,0.7665181058495705,38.52381620634017
9.7128901734104,1.7675543175487292,38.56058118048358
9.7128901734104,2.7685905292479163,38.49879711295672
9.7128901734104,3.769626740947075,38.35280909250224
9.7128901734104,4.770662952646234,38.136791145333135
9.7128901734104,5.771699164345392,37.864234780988944
9.7128901734104,6.772735376044551,37.548244486520574
9.7128901734104,7.773771587743738,37.20134357964639
9.7128901734104,8.774807799442897,36.83538791942631
9.7128901734104,9.775844011142055,36.46175105945649
9.7128901734104,10.776880222841214,36.08957902945046
9.7128901734104,11.777916434540373,35.727254893495314
9.7128901734104,12.77895264623956,35.38407316506442
9.7128901734104,13.779988857938719,35.070470062008525
9.7128901734104,14.781025069637877,34.79416463148982
9.7128901734104,15.782061281337036,34.55272456511545
9.7128901734104,16.783097493036195,34.341667082299786
9.7128901734104,17.784133704735353,34.15750534722558
9.7128901734104,18.78516991643454,33.998790073369136
9.7128901734104,19.7862061281337,33.86522901516928
9.7128901734104,20.787242339832858,33.757279907642854
9.7128901734104,21.788278551532017,33.675999374267334
9.7128901734104,22.789314763231175,33.62297482849027
9.7128901734104,23.790350974930362,33.600245823312584
9.7128901734104,24.79138718662952,33.61016568341267
9.7128901734104,25.79242339832868,33.65517292742634
9.7128901734104,26.79345961002784,33.73744503108178
9.7128901734104,27.794495821726997,33.8584112907197
9.7128901734104,28.795532033426184,34.018115919795676
9.7128901734104,29.796568245125343,34.21444604092511
9.7128901734104,30.7976044568245,34.442258937312154
9.7128901734104,31.79864066852366,34.69243217159763
9.7128901734104,32.79967688022282,34.950781463842425
9.7128901734104,33.800713091922006,35.19657592722828
9.7128901734104,34.801749303621165,35.39982590314922
9.7128901734104,35.80278551532032,35.51990825185334
9.7128901734104,36.80382172701948,35.51204082476781
9.7128901734104,37.80485793871864,35.33266907199181
9.7128901734104,38.80589415041783,34.94006807336456
9.7128901734104,39.80693036211699,34.3006622832559
9.7128901734104,40.807966573816145,33.46921330953768
9.7128901734104,41.809002785515304,32.55774797239323
9.7128901734104,42.81003899721446,31.648288568742153
9.7128901734104,43.81107520891365,30.778791161034363
9.7128901734104,44.81211142061281,29.963325335822837
9.7128901734104,45.81314763231197,29.21299978565716
9.7128901734104,46.814183844011126,28.535288937945502
9.7128901734104,47.815220055710284,27.92328702096212
9.7128901734104,48.81625626740947,27.374607864113717
9.7128901734104,49.81729247910863,26.89385907867093
9.7128901734104,50.81832869080779,26.49194117921852
9.7128901734104,51.81936490250695,26.185835381053046
9.7128901734104,52.820401114206106,25.99739666503226
9.7128901734104,53.82143732590529,25.94799092774132
9.7128901734104,54.82247353760445,26.047741363611497
9.7128901734104,55.82350974930361,26.28947046729274
9.7128901734104,56.82454596100277,26.65574155709843
9.7128901734104,57.82558217270193,27.128379388632702
9.7128901734104,58.82661838440109,27.692197149187262
9.7128901734104,59.827654596100274,28.335056009730057
9.7128901734104,60.82869080779943,29.04703404680681
9.7128901734104,61.82972701949859,29.81962615205362
9.7128901734104,62.83076323119775,30.6451092447071
9.7128901734104,63.83179944289691,31.51602823211119
9.7128901734104,64.8328356545961,32.424739782298396
9.7128901734104,65.83387186629525,33.36296049676114
9.7128901734104,66.83490807799441,34.321275551973855
9.7128901734104,67.83594428969357,35.28856930968291
9.7128901734104,68.83698050139273,36.251341031830364
9.7128901734104,69.83801671309192,37.192867888513256
9.7128901734104,70.83905292479108,38.09217776645436
9.7128901734104,71.84008913649023,38.92281133029649
9.7128901734104,72.8411253481894,39.65145599885355
9.7128901734104,73.84216155988855,40.23698104507506
9.7128901734104,74.84319777158774,40.631227221118536
9.7128901734104,75.8442339832869,40.783608116228066
9.7128901734104,76.84527019498606,40.651854147767345
9.7128901734104,77.84630640668522,40.229419929279246
9.7128901734104,78.84734261838437,39.58616359701435
9.7128901734104,79.84837883008353,38.81583764873309
9.7128901734104,80.84941504178269,37.99201096429842
9.7128901734104,81.85045125348185,37.16151828624069
9.7128901734104,82.85148746518107,36.34830762536167
9.7128901734104,83.85252367688022,35.563527480603916
9.7128901734104,84.85355988857938,34.8136422649731
9.7128901734104,85.85459610027854,34.10422409567029
9.7128901734104,86.8556323119777,33.44125019335056
9.7128901734104,87.85666852367686,32.83131295747652
9.7128901734104,88.85770473537602,32.28130102830873
9.7128901734104,89.85874094707518,31.79775840450873
9.7128901734104,90.85977715877434,31.386035235046247
9.7128901734104,91.8608133704735,31.049428785252868
9.7128901734104,92.86184958217271,30.789090591145772
9.7128901734104,93.86288579387187,30.605895504770288
9.7128901734104,94.86392200557103,30.50140514604927
9.7128901734104,95.86495821727019,30.474910047543105
9.7128901734104,96.86599442896934,30.520911288613316
9.7128901734104,97.8670306406685,30.628421425843737
9.7128901734104,98.86806685236766,30.780860747096334
9.7128901734104,99.86910306406682,30.956021761843857
9.7128901734104,100.87013927576598,31.136626222232394
9.7128901734104,101.87117548746514,31.321214212020546
9.7128901734104,102.87221169916435,31.509922150320218
9.7128901734104,103.87324791086351,31.70343753805802
9.7128901734104,104.87428412256267,31.90303236917296
9.7128901734104,105.87532033426183,32.109575967152786
9.7128901734104,106.87635654596099,32.32262569754726
9.7128901734104,107.87739275766015,32.539970343429076
9.7128901734104,108.8784289693593,32.75831787855387
9.7128901734104,109.87946518105846,32.97576588857881
9.7128901734104,110.88050139275762,33.19239788217284
9.7128901734104,111.88153760445678,33.40710109254211
9.7128901734104,112.882573816156,33.615160193012244
9.7128901734104,113.88361002785516,33.80764556877495
9.7128901734104,114.88464623955431,33.971692768097675
9.7128901734104,115.88568245125347,34.09355363931205
9.7128901734104,116.88671866295263,34.16156619861425
9.7128901734104,117.88775487465179,34.16838086544302
9.7128901734104,118.88879108635095,34.11285916892636
9.7128901734104,119.88982729805011,33.99871875736564
9.7128901734104,120.89086350974927,33.832046177883846
9.7128901734104,121.89189972144842,33.61965967384851
9.7128901734104,122.89293593314758,33.3684332916117
9.7128901734104,123.8939721448468,33.085055359886425
9.7128901734104,124.89500835654596,32.77584702094944
9.7128901734104,125.89604456824512,32.4463758215365
9.7128901734104,126.89708077994428,32.10083432112655
9.7128901734104,127.89811699164343,31.741889710973595
9.7128901734104,128.8991532033426,31.371246921226895
9.7128901734104,129.90018941504175,30.990134944727586
9.7128901734104,130.9012256267409,30.599477003407067
9.7128901734104,131.90226183844007,30.19994334658182
9.7128901734104,132.90329805013923,29.79199193107787
9.7128901734104,133.90433426183844,29.375916164523357
9.7128901734104,134.9053704735376,28.951898037342925
9.7128901734104,135.90640668523676,28.520063483682677
9.7128901734104,136.90744289693592,28.08053798866967
9.7128901734104,137.90847910863508,27.63350153189687
9.7128901734104,138.90951532033424,27.179242446545757
9.7128901734104,139.9105515320334,26.718209970000956
9.7128901734104,140.91158774373255,26.25106427401897
9.7128901734104,141.9126239554317,25.77871865311623
9.7128901734104,142.91366016713087,25.302357301308994
9.7128901734104,143.9146963788301,24.823391684584948
9.7128901734104,144.91573259052925,24.343313545949844
9.7128901734104,145.9167688022284,23.86348627200334
9.7128901734104,146.91780501392756,23.3850647457118
9.7128901734104,147.91884122562672,22.909170762596784
9.7128901734104,148.91987743732588,22.437191806683604
9.7128901734104,149.92091364902504,21.97103299610313
9.7128901734104,150.9219498607242,21.513259315809595
9.7128901734104,151.92298607242336,21.06692452079688
9.7128901734104,152.92402228412251,20.63470035008776
9.7128901734104,153.92505849582173,20.218214946466574
9.7128901734104,154.9260947075209,19.8188874482609
9.7128901734104,155.92713091922005,19.438861505881583
9.7128901734104,156.9281671309192,19.081206743171585
9.7128901734104,157.92920334261837,18.749549109506294
9.7128901734104,158.93023955431752,18.446927762857953
9.7128901734104,159.93127576601668,18.17454143969972
9.7128901734104,160.93231197771584,17.932052929086236
9.7128901734104,161.933348189415,17.718814879316
9.7128901734104,162.93438440111416,17.53441789327775
9.7128901734104,163.93542061281332,17.37859184737459
9.7128901734104,164.93645682451253,17.251035094127914
9.7128901734104,165.9374930362117,17.15148152574987
9.7128901734104,166.93852924791085,17.080072663222513
9.7128901734104,167.93956545961,17.037861997937302
9.7128901734104,168.94060167130917,17.024276053319305
9.7128901734104,169.94163788300833,17.035724244851465
9.7128901734104,170.94267409470748,17.069247977559215
9.7128901734104,171.94371030640664,17.12257659831555
9.7128901734104,172.9447465181058,17.193744003984275
9.7128901734104,173.94578272980496,17.280945083511682
9.7128901734104,174.94681894150418,17.382484113582763
9.7128901734104,175.94785515320334,17.496768618013334
9.7128901734104,176.9488913649025,17.622335582156786
9.7128901734104,177.94992757660165,17.757914398290808
9.7128901734104,178.9509637883008,17.902538492604066
9.7128901734104,179.952,18.05537932059736
10.710019075144515,-179.42,19.301019365281206
10.710019075144515,-178.41896378830083,19.43571089117927
10.710019075144515,-177.41792757660167,19.586523812839232
10.710019075144515,-176.41689136490248,19.75441044681719
10.710019075144515,-175.41585515320332,19.940321349099122
10.710019075144515,-174.41481894150417,20.14519190724289
10.710019075144515,-173.413782729805,20.3699156499697
10.710019075144515,-172.41274651810585,20.615292618401924
10.710019075144515,-171.41171030640666,20.881938293628053
10.710019075144515,-170.4106740947075,21.17014523200106
10.710019075144515,-169.40963788300834,21.479714308093662
10.710019075144515,-168.40860167130919,21.809809116061444
10.710019075144515,-167.40756545961003,22.15889966180424
10.710019075144515,-166.40652924791084,22.524817777525357
10.710019075144515,-165.40549303621168,22.904877412175978
10.710019075144515,-164.40445682451252,23.295984244840838
10.710019075144515,-163.40342061281336,23.69468542440208
10.710019075144515,-162.4023844011142,24.097154139008722
10.710019075144515,-161.40134818941505,24.499136721906922
10.710019075144515,-160.40031197771586,24.895908456277795
10.710019075144515,-159.3992757660167,25.282288795530036
10.710019075144515,-158.39823955431754,25.652755447308266
10.710019075144515,-157.39720334261838,26.001670969738626
10.710019075144515,-156.3961671309192,26.323603319134804
10.710019075144515,-155.39513091922004,26.61369103498282
10.710019075144515,-154.39409470752088,26.86798194769517
10.710019075144515,-153.39305849582172,27.083673087764794
10.710019075144515,-152.39202228412256,27.259204931746723
10.710019075144515,-151.3909860724234,27.394206318036538
10.710019075144515,-150.38994986072422,27.489325737189233
10.710019075144515,-149.38891364902506,27.546003176722934
10.710019075144515,-148.3878774373259,27.566233368495716
10.710019075144515,-147.38684122562674,27.552355309388105
10.710019075144515,-146.38580501392755,27.506885488485608
10.710019075144515,-145.3847688022284,27.432398409018447
10.710019075144515,-144.38373259052923,27.331449721941624
10.710019075144515,-143.38269637883008,27.206533340445247
10.710019075144515,-142.38166016713092,27.060063308123574
10.710019075144515,-141.38062395543176,26.894372294828912
10.710019075144515,-140.3795877437326,26.711720553106943
10.710019075144515,-139.3785515320334,26.51431088884337
10.710019075144515,-138.37751532033425,26.3043067636483
10.710019075144515,-137.3764791086351,26.083851656905466
10.710019075144515,-136.3754428969359,25.855088545326055
10.710019075144515,-135.37440668523675,25.62017876965436
10.710019075144515,-134.3733704735376,25.381319806546287
10.710019075144515,-133.37233426183843,25.14076153740922
10.710019075144515,-132.37129805013927,24.900820663001895
10.710019075144515,-131.37026183844011,24.66389285775955
10.710019075144515,-130.36922562674096,24.43246213739252
10.710019075144515,-129.36818941504177,24.20910692278929
10.710019075144515,-128.3671532033426,23.99650207058275
10.710019075144515,-127.36611699164345,23.797416150710006
10.710019075144515,-126.3650807799443,23.614703115733164
10.710019075144515,-125.36404456824512,23.451287514686612
10.710019075144515,-124.36300835654595,23.310142411239525
10.710019075144515,-123.36197214484679,23.194259206153475
10.710019075144515,-122.36093593314763,23.10660875404679
10.710019075144515,-121.35989972144847,23.05009331589241
10.710019075144515,-120.3588635097493,23.02748922217657
10.710019075144515,-119.35782729805013,23.041380442897434
10.710019075144515,-118.35679108635097,23.094083698164923
10.710019075144515,-117.35575487465181,23.187566234980096
10.710019075144515,-116.35471866295265,23.32335790476074
10.710019075144515,-115.35368245125348,23.502459777985706
10.710019075144515,-114.35264623955432,23.72525215957404
10.710019075144515,-113.35161002785514,23.991405486290603
10.710019075144515,-112.35057381615599,24.299798355713648
10.710019075144515,-111.34953760445681,24.648447673046746
10.710019075144515,-110.34850139275765,25.03445682783118
10.710019075144515,-109.3474651810585,25.453988905242426
10.710019075144515,-108.34642896935932,25.902273360297926
10.710019075144515,-107.34539275766016,26.373656473881965
10.710019075144515,-106.34435654596099,26.86170816500578
10.710019075144515,-105.34332033426183,27.359400042940706
10.710019075144515,-104.34228412256267,27.859370434950222
10.710019075144515,-103.3412479108635,28.354288802456182
10.710019075144515,-102.34021169916434,28.837320212449583
10.710019075144515,-101.33917548746518,29.302665903707975
10.710019075144515,-100.33813927576601,29.746118280958342
10.710019075144515,-99.33710306406685,30.1655266818359
10.710019075144515,-98.33606685236768,30.56104332744195
10.710019075144515,-97.33503064066852,30.93503430524123
10.710019075144515,-96.33399442896936,31.291620650431142
10.710019075144515,-95.33295821727019,31.63594805968674
10.710019075144515,-94.33192200557103,31.973394403028365
10.710019075144515,-93.33088579387186,32.30891470078332
10.710019075144515,-92.3298495821727,32.64659398032627
10.710019075144515,-91.32881337047354,32.98935373289204
10.710019075144515,-90.32777715877437,33.33873246097586
10.710019075144515,-89.32674094707521,33.69468998934612
10.710019075144515,-88.32570473537604,34.05537192437764
10.710019075144515,-87.32466852367688,34.41675277229028
10.710019075144515,-86.32363231197772,34.77234373998368
10.710019075144515,-85.32259610027855,35.11296697923936
10.710019075144515,-84.32155988857939,35.425668505437045
10.710019075144515,-83.32052367688021,35.704491885297045
10.710019075144515,-82.31948746518106,35.959656937756975
10.710019075144515,-81.3184512534819,36.20732012140759
10.710019075144515,-80.31741504178272,36.4570804267704
10.710019075144515,-79.31637883008356,36.712749924031485
10.710019075144515,-78.3153426183844,36.97394132518393
10.710019075144515,-77.31430640668523,37.2371824520947
10.710019075144515,-76.31327019498607,37.496924872400356
10.710019075144515,-75.3122339832869,37.74676816395477
10.710019075144515,-74.31119777158774,37.98063177787765
10.710019075144515,-73.31016155988858,38.193825792362745
10.710019075144515,-72.30912534818941,38.38214008189726
10.710019075144515,-71.30808913649025,38.54178797261156
10.710019075144515,-70.30705292479108,38.66860793859851
10.710019075144515,-69.30601671309192,38.75796778332473
10.710019075144515,-68.30498050139276,38.804682300829285
10.710019075144515,-67.30394428969359,38.80140596489842
10.710019075144515,-66.30290807799443,38.73952843042292
10.710019075144515,-65.30187186629526,38.61228589292989
10.710019075144515,-64.3008356545961,38.416202786668435
10.710019075144515,-63.29979944289694,38.15067317081035
10.710019075144515,-62.29876323119777,37.824106313716115
10.710019075144515,-61.29772701949861,37.45318611451225
10.710019075144515,-60.29669080779945,37.05351958894359
10.710019075144515,-59.29565459610028,36.63700169208005
10.710019075144515,-58.29461838440112,36.21187551585268
10.710019075144515,-57.293582172701946,35.78344407773639
10.710019075144515,-56.29254596100279,35.35484697290252
10.710019075144515,-55.29150974930363,34.927647912059484
10.710019075144515,-54.290473537604456,34.502241486746215
10.710019075144515,-53.2894373259053,34.0781679212498
10.710019075144515,-52.288401114206124,33.654386286262906
10.710019075144515,-51.287364902506965,33.229514967221775
10.710019075144515,-50.28632869080781,32.802032734162054
10.710019075144515,-49.28529247910865,32.37044294877864
10.710019075144515,-48.28425626740946,31.933415950850204
10.710019075144515,-47.2832200557103,31.48992245856426
10.710019075144515,-46.28218384401114,31.039358662450773
10.710019075144515,-45.281147632311985,30.581654615683746
10.710019075144515,-44.280111420612826,30.117355701809473
10.710019075144515,-43.27907520891364,29.647669505156394
10.710019075144515,-42.27803899721448,29.174474335353622
10.710019075144515,-41.27700278551532,28.700289593815597
10.710019075144515,-40.27596657381616,28.228211780386104
10.710019075144515,-39.274930362117004,27.761823078812114
10.710019075144515,-38.27389415041782,27.305081854611835
10.710019075144515,-37.27285793871866,26.86220579501383
10.710019075144515,-36.2718217270195,26.437558591997693
10.710019075144515,-35.27078551532034,26.035549963148163
10.710019075144515,-34.26974930362118,25.660556637479175
10.710019075144515,-33.268713091921995,25.316869047908938
10.710019075144515,-32.26767688022284,25.008665233824587
10.710019075144515,-31.266640668523678,24.740010137438453
10.710019075144515,-30.26560445682452,24.514875009739114
10.710019075144515,-29.26456824512536,24.337167545034966
10.710019075144515,-28.263532033426202,24.210757813902937
10.710019075144515,-27.262495821727015,24.13947731817089
10.710019075144515,-26.261459610027856,24.12705878401595
10.710019075144515,-25.260423398328697,24.176975948781973
10.710019075144515,-24.25938718662954,24.292149683836833
10.710019075144515,-23.25835097493038,24.47455334601355
10.710019075144515,-22.257314763231193,24.724908560622524
10.710019075144515,-21.256278551532034,25.04273520417899
10.710019075144515,-20.255242339832876,25.426751765710897
10.710019075144515,-19.254206128133717,25.875300361176883
10.710019075144515,-18.253169916434558,26.386483850316488
10.710019075144515,-17.25213370473537,26.957854305123327
10.710019075144515,-16.251097493036212,27.585694461177567
10.710019075144515,-15.250061281337054,28.264395236025827
10.710019075144515,-14.249025069637895,28.98655872633232
10.710019075144515,-13.247988857938736,29.74364725320053
10.710019075144515,-12.24695264623955,30.52653781064644
10.710019075144515,-11.24591643454039,31.325765042879485
10.710019075144515,-10.244880222841232,32.1315678659447
10.710019075144515,-9.243844011142073,32.9338546283078
10.710019075144515,-8.242807799442915,33.722133728506854
10.710019075144515,-7.241771587743727,34.4854283644593
10.710019075144515,-6.240735376044569,35.21220706625677
10.710019075144515,-5.23969916434541,35.890400954865214
10.710019075144515,-4.238662952646251,36.50759521968344
10.710019075144515,-3.2376267409470927,37.05140386444139
10.710019075144515,-2.2365905292479056,37.50998154503118
10.710019075144515,-1.235554317548747,37.87286323255559
10.710019075144515,-0.2345181058495882,38.132473179988196
10.710019075144515,0.7665181058495705,38.285992768474244
10.710019075144515,1.7675543175487292,38.33644177947557
10.710019075144515,2.7685905292479163,38.29213621113341
10.710019075144515,3.769626740947075,38.16476692210477
10.710019075144515,4.770662952646234,37.967222077218466
10.710019075144515,5.771699164345392,37.71240784808917
10.710019075144515,6.772735376044551,37.41293368982869
10.710019075144515,7.773771587743738,37.08107820601823
10.710019075144515,8.774807799442897,36.72890477434342
10.710019075144515,9.775844011142055,36.36753517268379
10.710019075144515,10.776880222841214,36.00611178522334
10.710019075144515,11.777916434540373,35.65301264394003
10.710019075144515,12.77895264623956,35.31710115157688
10.710019075144515,13.779988857938719,35.007124438309475
10.710019075144515,14.781025069637877,34.730048423695465
10.710019075144515,15.782061281337036,34.48735663746096
10.710019075144515,16.783097493036195,34.27542667094691
10.710019075144515,17.784133704735353,34.091110258165
10.710019075144515,18.78516991643454,33.933171294869624
10.710019075144515,19.7862061281337,33.80139550883618
10.710019075144515,20.787242339832858,33.69625695089449
10.710019075144515,21.788278551532017,33.61875574593509
10.710019075144515,22.789314763231175,33.570307006899384
10.710019075144515,23.790350974930362,33.55261935891504
10.710019075144515,24.79138718662952,33.567522300806125
10.710019075144515,25.79242339832868,33.616713809273676
10.710019075144515,26.79345961002784,33.70140627941282
10.710019075144515,27.794495821726997,33.821855825610015
10.710019075144515,28.795532033426184,33.97677125938229
10.710019075144515,29.796568245125343,34.162614136010305
10.710019075144515,30.7976044568245,34.37281196791399
10.710019075144515,31.79864066852366,34.596892428239855
10.710019075144515,32.79967688022282,34.819466522476255
10.710019075144515,33.800713091922006,35.0187804842055
10.710019075144515,34.801749303621165,35.16409430749678
10.710019075144515,35.80278551532032,35.21376504257142
10.710019075144515,36.80382172701948,35.124001108111266
10.710019075144515,37.80485793871864,34.85540969204338
10.710019075144515,38.80589415041783,34.380029318426594
10.710019075144515,39.80693036211699,33.70217551276284
10.710019075144515,40.807966573816145,32.88293203496043
10.710019075144515,41.809002785515304,32.01538047307605
10.710019075144515,42.81003899721446,31.16546241929587
10.710019075144515,43.81107520891365,30.3632017086006
10.710019075144515,44.81211142061281,29.613995120263894
10.710019075144515,45.81314763231197,28.92488423102319
10.710019075144515,46.814183844011126,28.300565525538747
10.710019075144515,47.815220055710284,27.73245167678448
10.710019075144515,48.81625626740947,27.217452596269823
10.710019075144515,49.81729247910863,26.759692219000847
10.710019075144515,50.81832869080779,26.370338247892036
10.710019075144515,51.81936490250695,26.06830902961097
10.710019075144515,52.820401114206106,25.881700387861237
10.710019075144515,53.82143732590529,25.84455770412839
10.710019075144515,54.82247353760445,25.97492189354796
10.710019075144515,55.82350974930361,26.25701241633515
10.710019075144515,56.82454596100277,26.66282542070672
10.710019075144515,57.82558217270193,27.170059324999084
10.710019075144515,58.82661838440109,27.762951459787644
10.710019075144515,59.827654596100274,28.42988885204156
10.710019075144515,60.82869080779943,29.161722799081303
10.710019075144515,61.82972701949859,29.950746645364
10.710019075144515,62.83076323119775,30.79003144848363
10.710019075144515,63.83179944289691,31.672935119076367
10.710019075144515,64.8328356545961,32.592679028809236
10.710019075144515,65.83387186629525,33.541923860518814
10.710019075144515,66.83490807799441,34.5122938166902
10.710019075144515,67.83594428969357,35.49380483739451
10.710019075144515,68.83698050139273,36.474151497347364
10.710019075144515,69.83801671309192,37.43779866996094
10.710019075144515,70.83905292479108,38.36480534777628
10.710019075144515,71.84008913649023,39.22927567714534
10.710019075144515,72.8411253481894,39.99730300292103
10.710019075144515,73.84216155988855,40.624409926221745
10.710019075144515,74.84319777158774,41.053551475040436
10.710019075144515,75.8442339832869,41.21785260320567
10.710019075144515,76.84527019498606,41.0576027718429
10.710019075144515,77.84630640668522,40.575873751775944
10.710019075144515,78.84734261838437,39.86724864625648
10.710019075144515,79.84837883008353,39.04389973142863
10.710019075144515,80.84941504178269,38.1819473710792
10.710019075144515,81.85045125348185,37.32245805501476
10.710019075144515,82.85148746518107,36.48488832430837
10.710019075144515,83.85252367688022,35.67769974252257
10.710019075144515,84.85355988857938,34.905417931545166
10.710019075144515,85.85459610027854,34.17236208726977
10.710019075144515,86.8556323119777,33.48410909365308
10.710019075144515,87.85666852367686,32.847694285198266
10.710019075144515,88.85770473537602,32.27112988219774
10.710019075144515,89.85874094707518,31.762518609272306
10.710019075144515,90.85977715877434,31.32886353393334
10.710019075144515,91.8608133704735,30.97452532818818
10.710019075144515,92.86184958217271,30.69962903320237
10.710019075144515,93.86288579387187,30.504064405921042
10.710019075144515,94.86392200557103,30.39257177703835
10.710019075144515,95.86495821727019,30.36593198168874
10.710019075144515,96.86599442896934,30.417835377110432
10.710019075144515,97.8670306406685,30.53506163614953
10.710019075144515,98.86806685236766,30.697994269299638
10.710019075144515,99.86910306406682,30.88320700676953
10.710019075144515,100.87013927576598,31.072347939472618
10.710019075144515,101.87117548746514,31.258431592517212
10.710019075144515,102.87221169916435,31.440040606878192
10.710019075144515,103.87324791086351,31.61865626006474
10.710019075144515,104.87428412256267,31.797683780462364
10.710019075144515,105.87532033426183,31.980029162863623
10.710019075144515,106.87635654596099,32.16681805192215
10.710019075144515,107.87739275766015,32.35645411286664
10.710019075144515,108.8784289693593,32.54413796368827
10.710019075144515,109.87946518105846,32.72796708890109
10.710019075144515,110.88050139275762,32.91222886590065
10.710019075144515,111.88153760445678,33.09858256796107
10.710019075144515,112.882573816156,33.2836939234473
10.710019075144515,113.88361002785516,33.459822111986036
10.710019075144515,114.88464623955431,33.615424909298575
10.710019075144515,115.88568245125347,33.73866118326565
10.710019075144515,116.88671866295263,33.81950740629584
10.710019075144515,117.88775487465179,33.850172501854985
10.710019075144515,118.88879108635095,33.82669469718822
10.710019075144515,119.88982729805011,33.748758388110026
10.710019075144515,120.89086350974927,33.61873052796421
10.710019075144515,121.89189972144842,33.440812677089966
10.710019075144515,122.89293593314758,33.22043253275332
10.710019075144515,123.8939721448468,32.96362856743569
10.710019075144515,124.89500835654596,32.67641226520253
10.710019075144515,125.89604456824512,32.364199760761124
10.710019075144515,126.89708077994428,32.0313891773905
10.710019075144515,127.89811699164343,31.681256463475084
10.710019075144515,128.8991532033426,31.316179719507783
10.710019075144515,129.90018941504175,30.93793153221868
10.710019075144515,130.9012256267409,30.547869217055503
10.710019075144515,131.90226183844007,30.147037418745107
10.710019075144515,132.90329805013923,29.73623460671925
10.710019075144515,133.90433426183844,29.31607009576861
10.710019075144515,134.9053704735376,28.88701965870107
10.710019075144515,135.90640668523676,28.449481105633552
10.710019075144515,136.90744289693592,28.003829508750385
10.710019075144515,137.90847910863508,27.550471930603415
10.710019075144515,138.90951532033424,27.089902113388966
10.710019075144515,139.9105515320334,26.62275646780293
10.710019075144515,140.91158774373255,26.14987352155744
10.710019075144515,141.9126239554317,25.67235791265245
10.710019075144515,142.91366016713087,25.191639844570503
10.710019075144515,143.9146963788301,24.709478894524324
10.710019075144515,144.91573259052925,24.227772961368267
