Net,Station,Lat,Long,Moho_km,err_moho,Avg_Vp/Vs,Poisson’s_ratio,Elevation,Avg_Vp(km/s),Vp_err,Avg_Vs(km/s),Vs_err,N,Sediment,Location,Reference,Compilation,Comments (Method - other notes etc.),Sub-methods,Comments2,H2 (other methods),err,Vsn2,κ2,Unnamed: 25,Unnamed: 26
,,-42.5,169.0,34.0,,1.95,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,-42.38,-72.41,36.0,,2.1,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-42.22,-73.63,25.0,,1.62,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-42.07,172.93,26.0,,1.66,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.91,172.91,40.0,,2.1,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.8,172.85,52.0,,2.01,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.75,171.8,30.2,,1.788,,,,,,,,,New_Zealand,Spasojevic2008,Stephenson 2024,Hk,-,,,,,,,
,,-41.74,171.8,35.5,,1.9,,,,,,,,,New_Zealand,Ramlakhan2022,Stephenson 2024,Hk,Transfer_function,,,,,,,
,,-41.74,171.81,30.3,,1.835,,,,,,,,,New_Zealand,Spasojevic2008,Stephenson 2024,Hk,-,,,,,,,
,,-41.71,173.88,30.0,,2.02,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.65,172.88,25.0,,1.74,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.51,175.38,45.0,,1.71,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.47,175.57,26.0,,1.83,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.41,-73.47,25.0,,1.6,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.31,174.7,30.0,,2.06,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.25,147.22,25.0,,1.85,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.2,174.85,66.0,,1.97,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.14,-72.4,62.0,,2.1,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.13,174.92,30.0,,2.07,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-41.04,145.87,38.0,,1.6,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-40.96,175.05,44.0,,1.75,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-40.95,145.2,23.2,,1.83,,,,,,,,,Australia,Bello2021,Stephenson 2024,Hk,-,,,,,,,
,,-40.92,175.99,25.0,,1.97,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-40.91,-72.41,30.0,,1.65,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-40.81,175.61,26.0,,1.91,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-40.73,-70.55,36.0,,1.79,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-40.69,175.25,35.0,,1.93,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-40.43,148.31,32.5,,1.7,,,,,,,,,Australia,Bello2021,Stephenson 2024,Hk,-,,,,,,,
,,-40.25,169.0,15.0,,1.61,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,-40.23,-72.0,42.0,,1.82,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-39.88,-73.43,37.0,,1.92,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-39.64,143.98,30.5,,1.65,,,,,,,,,Australia,Bello2021,Stephenson 2024,Hk,-,,,,,,,
,,-39.63,-72.35,58.0,,2.04,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-39.58,-71.47,42.0,,1.84,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-39.5,170.0,28.0,,1.7,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,-39.47,147.32,32.8,,1.71,,,,,,,,,Australia,Bello2021,Stephenson 2024,Hk,-,,,,,,,
,,-39.23,175.54,41.0,,1.69,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-39.04,146.33,30.9,,1.76,,,,,,,,,Australia,Bello2021,Stephenson 2024,Hk,-,,,,,,,
,,-38.9,-70.88,66.0,,2.02,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-38.57,145.69,25.5,,1.93,,,,,,,,,Australia,Bello2021,Stephenson 2024,Hk,-,,,,,,,
,,-38.42,144.92,26.3,,1.93,,,,,,,,,Australia,Bello2021,Stephenson 2024,Hk,-,,,,,,,
,,-38.41,-73.89,38.0,,1.72,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-38.37,144.89,46.0,,2.1,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-38.1,147.08,39.0,,1.95,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-38.06,-61.98,43.0,,1.76,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-37.87,175.6,28.0,,1.75,,,,,,,,,Oceania,EARS,Stephenson 2024,Hk,,,,,,,,
,,-37.8,77.57,12.0,,1.6,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,-37.63,148.83,37.7,,1.74,,,,,,,,,Australia,Bello2021,Stephenson 2024,Hk,-,,,,,,,
,,-37.61,143.88,37.0,,1.81,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-37.57,145.49,38.0,,1.74,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-37.57,145.59,37.5,,1.68,,,,,,,,,Australia,Bello2021,Stephenson 2024,Hk,-,,,,,,,
,,-37.07,-12.32,58.0,,1.9,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,-37.05,149.16,37.6,,1.73,,,,,,,,,Australia,Bello2021,Stephenson 2024,Hk,-,,,,,,,
,,-36.84,-73.03,63.0,,1.81,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-36.75,-73.19,34.0,,1.7,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-36.66,-71.27,56.0,,1.68,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-36.07,-70.59,50.0,,1.9,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-35.76,-71.42,64.0,,1.86,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-35.49,138.64,26.0,,2.1,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-35.28,149.11,33.0,,1.6,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-35.25,149.14,39.0,,1.71,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-35.01,-71.93,32.0,,1.96,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-34.96,-71.79,50.0,,1.6,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-34.79,-70.78,49.0,,2.04,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-34.61,116.98,37.1,,1.758,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-34.5,-71.96,37.0,,1.95,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-34.39,-71.08,32.0,,1.87,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-34.3,148.4,46.0,,1.61,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-34.29,19.25,33.5,,-,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-34.2,148.4,37.3,,1.76,,,,,,,,,Australia,Bello2021,Stephenson 2024,Hk,-,,,,,,,
,,-34.17,140.74,33.0,,1.96,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-34.01,116.05,38.5,,1.888,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-33.99,-70.61,41.0,,1.6,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.92,-71.42,35.0,,2.06,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.86,-71.25,27.0,,1.97,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.85,-70.21,47.0,,2.03,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.78,-70.99,36.0,,1.81,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.78,151.03,35.0,,1.81,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.75409,123.28192,35.1,,1.74,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.74,-70.29,56.0,,1.99,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.74,20.27,38.5,,-,,,,,,,,,Africa,Nair2006,Stephenson 2024,Hk,-,,,,,,,
,,-33.7303,122.299,39.0,,1.74,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.73,-70.55,41.0,,1.97,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.71188,121.58604,40.2,,1.7,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.66,-71.61,35.0,,2.1,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.66,21.34,48.0,,1.6,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-33.6511,120.79654,43.7,,1.73,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.64,-78.83,27.0,,1.6,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.60278,123.63065,37.2,,1.69,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.6,-70.51,55.0,,2.01,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.59851,121.14342,48.3,,1.73,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.5613,122.8127,37.0,,1.74,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.49,-70.51,58.0,,2.1,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.45,-70.02,29.0,,1.99,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.43472,123.19717,37.7,,1.71,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.43,-70.52,67.0,,2.05,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.43,138.92,44.0,,1.78,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.4268,122.0237,40.7,,1.72,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.4,-70.54,52.0,,1.91,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.4,-70.14,46.0,,2.09,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.39,-70.74,52.0,,1.74,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.369,122.4642,39.7,,1.73,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.27,-70.54,44.0,,2.01,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.26,-71.14,62.0,,1.82,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.2135,121.0066,35.5,,1.75,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.1823,121.898,43.8,,1.77,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.15,-70.68,26.0,,1.6,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-33.14964,122.90257,36.4,,1.73,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.0592,122.27341,39.5,,1.77,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-33.02,-71.64,33.0,,1.77,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-32.96689,122.71786,39.5,,1.74,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.93,117.24,42.0,,1.73,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-32.9177,121.4292,35.1,,1.73,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.8906,121.8702,44.1,,1.76,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.86,119.68,45.9,,1.802,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-32.8524,123.83847,36.5,,1.75,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.81,136.06,41.0,,1.79,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-32.78,119.57,41.9,,1.739,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-32.76,-70.55,62.0,,1.61,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-32.73706,121.1619,37.5,,1.7,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.61,21.54,42.0,,1.77,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-32.60013,123.54704,37.4,,1.75,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.56565,122.90781,40.4,,1.75,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.56,-71.3,32.0,,1.71,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-32.49238,123.98003,39.2,,-,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.46453,123.26135,39.8,,1.73,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.46,123.87,37.0,,1.76,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-32.44056,121.61932,39.7,,1.67,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.38,20.81,49.2,,-,,,,,,,,,Africa,Nair2006,Stephenson 2024,Hk,-,,,,,,,
,,-32.36202,121.944,37.5,,1.74,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.23617,123.58321,39.1,,1.75,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.20242,122.99788,44.4,,1.81,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.146,135.0909,46.4,,1.84,,,,,,,,,Australia,Sippl2016,Stephenson 2024,Hk,-,,,,,,,
,,-32.14236,124.19761,39.9,,1.72,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.09641,122.38266,42.8,,1.74,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-32.04,-70.97,42.0,,1.75,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-32.0364,122.7921,51.5,,1.75,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.98,20.23,68.0,,1.78,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-31.91,22.07,41.5,,1.95,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-31.90722,123.44156,44.2,,1.73,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.8902,121.6232,36.8,,1.69,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.88,141.6,33.0,,1.96,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-31.85,116.61,38.8,,1.842,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.83229,122.1847,39.4,,1.7,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.83,117.26,36.9,,1.744,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.79418,124.51704,38.3,,1.79,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.764,-53.605,39.0,,1.78,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-31.755,-53.646,36.4,,1.81,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-31.75068,123.87299,42.8,,1.72,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.7501,122.7427,44.1,,1.75,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.683,-55.937,47.0,,1.7,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-31.61,20.23,46.2,,-,,,,,,,,,Africa,Nair2006,Stephenson 2024,Hk,-,,,,,,,
,,-31.59,117.75,35.9,,1.764,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.58405,123.22395,47.1,,1.8,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.54,122.1,37.1,,1.724,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.54,145.69,36.0,,1.72,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-31.52,159.06,12.0,,1.7,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,-31.51,117.77,36.8,,1.752,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.50914,125.30928,39.5,,-,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.50306,124.70716,41.0,,-,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.49796,122.89263,44.4,,1.78,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.48,19.76,45.0,,1.69,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-31.4578,123.531,45.0,,1.79,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.44826,124.10362,43.2,,1.71,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.40955,125.0245,40.2,,-,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.39832,124.40873,42.2,,1.76,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.3978,123.81655,44.0,,1.72,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.39572,122.61315,40.0,,1.68,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.3669,121.8821,36.4,,1.75,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.35,115.72,39.6,,1.848,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.3,118.36,36.9,,1.746,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.2769,135.2829,42.5,,1.8,,,,,,,,,Australia,Sippl2016,Stephenson 2024,Hk,-,,,,,,,
,,-31.26,119.82,35.2,,1.702,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.2135,121.0932,34.9,,1.75,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.21,121.08,42.3,,1.738,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.21,121.09,36.5,,1.728,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.20256,123.6176,46.4,,1.74,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.2,-71.0,44.0,,1.83,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-31.19939,124.81074,39.6,,-,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.18328,124.21138,42.9,,1.79,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.18085,125.41021,39.0,,-,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.13,118.94,35.8,,1.712,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.13,120.54,37.2,,1.746,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.10626,124.52934,44.4,,-,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.1022,125.07824,39.0,,-,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.10069,122.69717,39.1,,1.73,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.09847,123.29749,45.9,,1.77,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.08654,123.90257,45.0,,1.71,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.082,-57.608,46.3,,1.71,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-31.08,125.32,43.0,,1.886,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-31.0228,122.5985,38.5,,1.75,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-31.01,122.6,40.1,,1.73,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-30.946,-57.525,49.3,,1.74,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-30.90593,124.89545,38.8,,-,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-30.89797,125.49374,40.3,,-,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-30.88637,123.62059,45.8,,1.79,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-30.87924,124.22452,45.1,,1.72,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-30.84,-70.69,27.0,,1.74,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-30.83259,123.91017,43.9,,1.75,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-30.82537,123.32329,47.5,,1.75,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-30.7873,122.79515,40.4,,1.65,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-30.78173,125.17411,37.0,,-,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-30.7807,121.7726,38.2,,1.76,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-30.78,121.77,40.4,,1.748,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-30.7637,121.47889,38.3,,1.72,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-30.72,118.35,34.5,,1.736,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-30.7,-64.5,37.0,,-,,,,,,,,,America_South,Fromm2004,Stephenson 2024,Hk,-,,,,,,,
,,-30.68,-65.5,33.0,,-,,,,,,,,,America_South,Fromm2004,Stephenson 2024,Hk,-,,,,,,,
,,-30.67,-71.63,34.0,,1.86,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-30.65,-66.0,39.0,,-,,,,,,,,,America_South,Fromm2004,Stephenson 2024,Hk,-,,,,,,,
,,-30.605,25.497,40.0,,-,,,,,,,,,Africa,TsangHinSun2021,Stephenson 2024,Hk,-,,,,,,,
,,-30.6,-66.5,41.0,,-,,,,,,,,,America_South,Fromm2004,Stephenson 2024,Hk,-,,,,,,,
,,-30.55,-67.0,49.0,,-,,,,,,,,,America_South,Fromm2004,Stephenson 2024,Hk,-,,,,,,,
,,-30.512,-53.49,36.6,,1.78,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-30.48,122.71,40.8,,1.718,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-30.4755,122.7078,38.2,,1.77,,,,,,,,,Australia,Sippl2017,Stephenson 2024,Hk,-,,,,,,,
,,-30.46,120.81,39.1,,1.744,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-30.45,-68.0,56.0,,-,,,,,,,,,America_South,Fromm2004,Stephenson 2024,Hk,-,,,,,,,
,,-30.42,122.51,41.5,,1.74,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-30.42,151.63,36.0,,1.72,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-30.412,-53.443,39.4,,1.74,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-30.4,-69.2,60.0,,-,,,,,,,,,America_South,Fromm2004,Stephenson 2024,Hk,-,,,,,,,
,,-30.35,-70.2,62.0,,-,,,,,,,,,America_South,Fromm2004,Stephenson 2024,Hk,-,,,,,,,
,,-30.348,-55.198,45.1,,1.69,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-30.3,-70.5,58.0,,-,,,,,,,,,America_South,Fromm2004,Stephenson 2024,Hk,-,,,,,,,
,,-30.2818,134.058,46.2,,1.743,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-30.28,121.77,42.1,,1.734,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-30.25,-70.75,47.0,,-,,,,,,,,,America_South,Fromm2004,Stephenson 2024,Hk,-,,,,,,,
