Net,Station,Lat,Long,Moho_km,err_moho,Avg_Vp/Vs,Poisson’s_ratio,Elevation,Avg_Vp(km/s),Vp_err,Avg_Vs(km/s),Vs_err,N,Sediment,Location,Reference,Compilation,Comments (Method - other notes etc.),Sub-methods,Comments2,H2 (other methods),err,Vsn2,κ2,Unnamed: 25,Unnamed: 26
,,-26.03,30.9,44.0,,1.72,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-26.03,30.9,39.0,,1.78,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-25.97,23.72,43.0,,1.74,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-25.97,23.72,33.9,,1.713,,,,,,,,,Africa,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-25.97,23.72,32.1,,1.742,,,,,,,,,Africa,Mukherjee2022,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-25.97,23.72,35.0,,1.69,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-25.93,25.08,39.5,,1.69,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-25.93,25.08,38.0,,1.7,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-25.9,26.15,41.5,,1.75,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-25.9,26.15,42.0,,1.7,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-25.9,27.15,43.5,,1.78,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-25.9,27.15,43.0,,1.76,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-25.85,26.26,42.1,,1.689,,,,,,,,,Africa,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-25.85,26.26,41.74,,1.705,,,,,,,,,Africa,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-25.85,26.26,37.7,,1.741,,,,,,,,,Africa,Mukherjee2022,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-25.85,26.26,39.1,,1.753,,,,,,,,,Africa,Mukherjee2022,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-25.48,22.86,36.0,,1.79,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-25.48,22.86,40.0,,1.64,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-25.04,128.3,45.3,,1.814,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-25.04,128.3,32.0,,1.69,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-24.96,30.31,48.5,,1.83,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-24.96,30.31,39.0,,1.68,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-24.89,113.66,24.1,,1.722,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-24.89,113.66,30.0,,1.68,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-24.84,24.46,41.5,,1.78,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-24.84,24.46,40.0,,1.76,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-24.52,23.93,34.0,,2.08,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-24.52,23.93,42.0,,1.7,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-24.452,-51.504,39.6,,1.81,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-24.452,-51.504,42.2,,1.74,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-24.296,-51.135,41.6,,1.72,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-24.296,-51.135,42.3,,1.72,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-24.29,-47.275,39.6,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-24.29,-47.275,36.1,,1.73,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-24.11,21.78,47.0,,1.84,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-24.11,21.78,63.0,,2.02,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-23.95,24.02,43.5,,1.76,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-23.95,24.02,42.0,,1.72,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-23.85,24.96,41.5,,1.77,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-23.85,24.96,42.0,,1.76,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-23.8,28.9,39.5,,1.74,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-23.8,28.9,37.0,,1.85,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-23.73,30.67,37.0,,1.74,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-23.73,30.67,39.0,,1.77,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-23.625,-49.877,41.0,,1.76,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-23.625,-49.877,43.0,,1.76,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-23.52,31.4,35.5,,-,,,,,,,,,Africa,Kgaswane2009,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-23.52,31.4,38.5,,1.84,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-23.52,31.4,47.0,,1.69,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-23.5,-69.0,65.0,,-,,,,,,,,,America_South,Yuan2000,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-23.5,-69.0,64.0,,-,,,,,,,,,GSC_global_database,97K.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-23.38,24.66,40.0,,1.76,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-23.38,24.66,41.0,,1.75,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-23.37,-46.92,36.3,,-,,,,,,,,,GSC_global_database,04F.5,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,-23.37,-46.92,38.3,,-,,,,,,,,,GSC_global_database,04F.5,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,-23.36,25.86,47.0,,1.69,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-23.36,25.86,41.0,,1.82,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-23.344,-49.564,41.1,,1.73,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-23.344,-49.564,42.1,,1.72,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-23.324,-45.156,33.2,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-23.324,-45.156,33.4,,1.73,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-23.25,149.02,35.99,,-,,,,,,,,,GSC_global_database,78C.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-23.25,149.02,39.0,,-,,,,,,,,,GSC_global_database,80C.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-23.15,119.16,33.5,,-,,,,,,,,,GSC_global_database,83D.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,-23.15,119.16,33.0,,-,,,,,,,,,GSC_global_database,83D.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,-23.01,29.07,42.5,,1.74,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-23.01,29.07,42.0,,1.72,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-22.99,20.2,43.0,,1.76,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-22.99,20.2,41.0,,1.81,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-22.98,28.3,43.0,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-22.98,28.3,44.5,,1.7,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-22.98,28.3,42.0,,1.73,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-22.98,30.02,41.5,,1.72,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-22.98,30.02,41.0,,1.72,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-22.97,26.2,41.0,,1.75,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-22.97,26.2,42.0,,1.69,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-22.865,-43.964,32.4,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-22.865,-43.964,32.0,,1.71,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-22.85,22.21,44.0,,1.73,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-22.85,22.21,25.0,,1.6,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-22.82,27.22,43.0,,1.74,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-22.82,27.22,42.0,,1.72,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-22.64,114.23,29.9,,1.886,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-22.64,114.23,30.0,,2.01,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-22.28,-43.443,36.2,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-22.28,-43.443,37.5,,1.7,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-22.26,29.21,43.0,,1.74,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-22.26,29.21,66.0,,1.68,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-22.081,-42.374,35.4,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-22.081,-42.374,36.5,,1.7,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-21.97,-68.87,56.6,,-,,,,,,,,,GSC_global_database,60W.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-21.97,-68.87,70.3,,-,,,,,,,,,GSC_global_database,60W.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-21.95,25.45,38.0,,1.76,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.95,25.45,40.0,,1.74,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.95,28.19,41.0,,1.87,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-21.95,28.19,35.0,,2.05,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.92,30.94,34.5,,1.93,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-21.92,30.94,35.0,,1.87,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.9,26.37,46.5,,1.77,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-21.9,26.37,40.0,,1.64,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.89,27.27,39.5,,1.79,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-21.89,27.27,35.0,,1.68,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.85,30.28,46.0,,1.79,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-21.85,30.28,34.0,,2.09,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.826,-41.657,34.8,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-21.826,-41.657,33.0,,1.77,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-21.642,119.779,29.4,,1.718,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.642,119.779,30.3,,1.73,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.64,119.78,29.9,,1.682,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-21.64,119.78,30.0,,1.71,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.621,119.827,31.05,,1.622,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.621,119.827,29.0,,1.66,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.62,119.96,29.7,,1.684,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-21.62,119.96,30.0,,1.68,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.617,119.002,29.55,,1.688,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.617,119.002,32.1,,1.743,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.59,119.85,29.3,,1.694,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-21.59,119.85,30.0,,1.69,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.58,119.84,29.6,,1.692,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-21.58,119.84,30.0,,1.69,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.58,119.85,29.4,,1.692,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-21.58,119.85,30.0,,1.7,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.578,119.854,29.2,,1.714,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.578,119.854,30.3,,1.686,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.576,119.836,29.35,,1.702,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.576,119.836,29.4,,1.711,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.5725,119.845,29.15,,1.718,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.5725,119.845,29.4,,1.707,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.57,119.82,29.4,,1.694,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-21.57,119.82,30.0,,1.69,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.57,119.85,29.4,,1.694,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-21.57,119.85,30.0,,1.68,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.568,119.821,29.7,,1.696,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.568,119.821,32.1,,1.729,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.562,119.846,29.35,,1.712,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.562,119.846,29.8,,1.691,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.56,119.85,29.4,,1.698,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-21.56,119.85,30.0,,1.69,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.56,119.9,29.7,,1.688,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-21.56,119.9,30.0,,1.69,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.554,119.861,29.25,,1.722,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.554,119.861,28.2,,1.717,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.55,119.86,29.5,,1.696,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-21.55,119.86,30.0,,1.71,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.533,119.809,30.05,,1.666,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.533,119.809,32.1,,1.712,,,,,,,,,Australia,Mukherjee2022,Stephenson 2024,Hk,-,,,,,,,
,,-21.53,119.81,29.4,,1.696,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-21.53,119.81,30.0,,1.69,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.36,21.22,46.0,,1.83,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.36,21.22,45.0,,1.87,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.16,119.73,30.3,,1.702,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-21.16,119.73,30.0,,1.71,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.1,27.33,41.0,,1.7,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.1,27.33,40.0,,1.78,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-21.09,26.34,40.5,,1.75,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-21.09,26.34,50.0,,1.74,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-20.76,30.92,39.5,,1.72,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-20.76,30.92,41.0,,1.7,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-20.75,116.82,30.1,,1.746,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-20.75,116.82,32.0,,1.63,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-20.64,29.85,36.5,,1.746,,,,,,,,,Africa,Nair2006,Stephenson 2024,Hk,-,,,,,,,
,,-20.64,29.85,36.0,,1.73,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-20.617,-40.725,37.2,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-20.617,-40.725,37.5,,1.72,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-20.56,26.22,47.0,,1.75,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-20.56,26.22,48.0,,1.77,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-20.4868,132.997,41.35,,1.747,,,,,,,,,Australia,Gorbatov2020,Stephenson 2024,Hk,-,,,,,,,
,,-20.4868,132.997,39.3,,1.798,,,,,,,,,Australia,Kennett2023,Stephenson 2024,Hk,-,,,,,,,
,,-20.2,24.54,49.0,,1.61,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-20.2,24.54,47.0,,1.66,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-19.96,31.32,37.0,,1.75,,,,,,,,,Africa,Youssof2013,Stephenson 2024,Hk,-,,,,,,,
,,-19.96,31.32,39.0,,1.71,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-19.58,147.41,38.0,,1.75,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-19.58,147.41,42.0,,1.68,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-19.47,30.77,37.2,,1.704,,,,,,,,,Africa,Nair2006,Stephenson 2024,Hk,-,,,,,,,
,,-19.47,30.77,38.0,,1.7,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-19.39,22.16,42.0,,1.76,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-19.39,22.16,44.0,,1.72,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-19.2,17.58,42.0,,-,,,,,,,,,Africa,Hansen2009,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-19.2,17.58,37.5,,1.544219992,,,,,,,,,Africa,Kachingwe2015,Stephenson 2024,Hk,-,,,,,,,
,,-19.2,17.58,35.0,,-,,,,,,,,,Africa,Kachingwe2015,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-19.2,17.58,35.5,,-,,,,,,,,,GSC_global_database,15K.2,Stephenson 2024,RF_other,unknown,,,,,,,
,,-19.2,17.58,38.0,,1.72,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-18.831,-40.846,34.8,,1.75,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-18.831,-40.846,34.4,,1.74,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-18.831,-40.846,35.9,,1.73,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-18.703,-41.185,38.2,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-18.703,-41.185,37.7,,1.74,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-18.54,-46.44,42.2,,1.73,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-18.54,-46.44,45.0,,1.7,,,,,,,,,America_South,EARS,Stephenson 2024,Hk,,,,,,,,
,,-18.54,21.34,38.0,,1.77,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-18.54,21.34,41.0,,1.7,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-18.1,125.64,40.7,,1.743,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-18.1,125.64,41.0,,1.7,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-17.8,25.16,45.0,,1.64,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-17.8,25.16,38.0,,1.74,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-15.75,26.02,37.7,,1.620185175,,,,,,,,,Africa,Kachingwe2015,Stephenson 2024,Hk,-,,,,,,,
,,-15.75,26.02,38.0,,-,,,,,,,,,Africa,Kachingwe2015,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-15.75,26.02,40.0,,1.71,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-15.68,128.76,38.1,,1.827,,,,,,,,,Australia,Yuan2015,Stephenson 2024,Hk,-,,,,,,,
,,-15.68,128.76,42.0,,1.72,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-15.642,-48.015,42.17,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-15.642,-48.015,41.46,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-15.38,35.35,38.3,,1.66158646,,,,,,,,,Africa,Kachingwe2015,Stephenson 2024,Hk,-,,,,,,,
,,-15.38,35.35,38.0,,-,,,,,,,,,Africa,Kachingwe2015,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-15.38,35.35,40.0,,1.74,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-15.28,28.19,40.0,,-,,,,,,,,,Africa,Midzi2001,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-15.28,28.19,34.7,,1.66158646,,,,,,,,,Africa,Kachingwe2015,Stephenson 2024,Hk,-,,,,,,,
,,-15.28,28.19,46.0,,1.62,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-15.08,39.25,42.8,,1.475998451,,,,,,,,,Africa,Kachingwe2015,Stephenson 2024,Hk,-,,,,,,,
,,-15.08,39.25,40.0,,-,,,,,,,,,Africa,Kachingwe2015,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-15.08,39.25,42.0,,-,,,,,,,,,Africa,TsangHinSun2021,Stephenson 2024,Hk,-,,,,,,,
,,-15.08,39.25,40.5,,-,,,,,,,,,GSC_global_database,15K.2,Stephenson 2024,RF_other,unknown,,,,,,,
,,-12.44,130.83,31.0,,2.1,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-12.44,130.83,46.0,,1.74,,,,,,,,,Australia,EARS,Stephenson 2024,Hk,,,,,,,,
,,-12.106,-48.301,37.8,,1.76,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,Hk,-,,,,,,,
,,-12.106,-48.301,39.4,,1.76,,,,,,,,,America_South,Rivadeneyra2019,Stephenson 2024,Hk,-,,,,,,,
,,-11.47,34.18,43.8,,1.67,,,,,,,,,Africa,Borrego2018,Stephenson 2024,Hk,-,,,,,,,
,,-11.47,34.18,42.5,,-,,,,,,,,,Africa,Borrego2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-11.47,34.18,63.0,,1.68,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-11.2,35.46,36.7,,1.71,,,,,,,,,Africa,Borrego2018,Stephenson 2024,Hk,-,,,,,,,
,,-11.2,35.46,37.5,,-,,,,,,,,,Africa,Borrego2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-11.2,35.46,36.0,,1.76,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-11.18,33.89,42.5,,1.69,,,,,,,,,Africa,Borrego2018,Stephenson 2024,Hk,-,,,,,,,
,,-11.18,33.89,40.0,,-,,,,,,,,,Africa,Borrego2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-11.18,33.89,42.0,,1.69,,,,,,,,,Africa,EARS,Stephenson 2024,Hk,,,,,,,,
,,-10.98,33.74,44.5,,1.65,,,,,,,,,Africa,Borrego2018,Stephenson 2024,Hk,-,,,,,,,
